activity_setting_code,activity_setting_desc,activity_type_code,activity_type_desc,activity_unit_type,fin_year,type_weight,setting_weight,activity_price,start_date,end_date
DM,Domiciliary,T23,Day activity programme attendances,CON,2014/15,1.5,1,276.4970427,1/07/2014,30/06/2015
DM,Domiciliary,T23,Day activity programme attendances,CON,2015/16,1.5,1,277.4204309,1/07/2015,30/06/2016
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T24,Work opportunity/employment/vocational,BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2006/07,1.5,1,233.2709344,1/07/2006,30/06/2007
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2007/08,1.5,1,240.4849044,1/07/2007,30/06/2008
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2008/09,1.5,1,248.4491273,1/07/2008,30/06/2009
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2009/10,1.5,1,253.0083563,1/07/2009,30/06/2010
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2010/11,1.5,1,262.6462203,1/07/2010,30/06/2011
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2011/12,1.5,1,268.475108,1/07/2011,30/06/2012
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2012/13,1.5,1,270.6681549,1/07/2012,30/06/2013
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2013/14,1.5,1,274.8234017,1/07/2013,30/06/2014
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2014/15,1.5,1,276.4970427,1/07/2014,30/06/2015
DM,Domiciliary,T24,Work opportunity/employment/vocational,CON,2015/16,1.5,1,277.4204309,1/07/2015,30/06/2016
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2006/07,1,0.8,190.579095,1/07/2006,30/06/2007
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2007/08,1,0.8,196.4728077,1/07/2007,30/06/2008
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2008/09,1,0.8,202.9794666,1/07/2008,30/06/2009
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2009/10,1,0.8,206.704293,1/07/2009,30/06/2010
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2010/11,1,0.8,214.5782932,1/07/2010,30/06/2011
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2011/12,1,0.8,219.3404131,1/07/2011,30/06/2012
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2012/13,1,0.8,221.1321018,1/07/2012,30/06/2013
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2013/14,1,0.8,224.5268803,1/07/2013,30/06/2014
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2014/15,1,0.8,225.8942217,1/07/2014,30/06/2015
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,BED,2015/16,1,0.8,226.6486169,1/07/2015,30/06/2016
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T25,Community mental health residential level 1 occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2006/07,1.5,0.8,285.8686425,1/07/2006,30/06/2007
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2007/08,1.5,0.8,294.7092116,1/07/2007,30/06/2008
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2008/09,1.5,0.8,304.4691998,1/07/2008,30/06/2009
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2009/10,1.5,0.8,310.0564395,1/07/2009,30/06/2010
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2010/11,1.5,0.8,321.8674398,1/07/2010,30/06/2011
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2011/12,1.5,0.8,329.0106197,1/07/2011,30/06/2012
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2012/13,1.5,0.8,331.6981527,1/07/2012,30/06/2013
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2013/14,1.5,0.8,336.7903205,1/07/2013,30/06/2014
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2014/15,1.5,0.8,338.8413325,1/07/2014,30/06/2015
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,BED,2015/16,1.5,0.8,339.9729254,1/07/2015,30/06/2016
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T26,Community mental health residential level 2 occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2006/07,1,0.8,190.579095,1/07/2006,30/06/2007
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2007/08,1,0.8,196.4728077,1/07/2007,30/06/2008
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2008/09,1,0.8,202.9794666,1/07/2008,30/06/2009
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2009/10,1,0.8,206.704293,1/07/2009,30/06/2010
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2010/11,1,0.8,214.5782932,1/07/2010,30/06/2011
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2011/12,1,0.8,219.3404131,1/07/2011,30/06/2012
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2012/13,1,0.8,221.1321018,1/07/2012,30/06/2013
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2013/14,1,0.8,224.5268803,1/07/2013,30/06/2014
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2014/15,1,0.8,225.8942217,1/07/2014,30/06/2015
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,BED,2015/16,1,0.8,226.6486169,1/07/2015,30/06/2016
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T27,Residential facility with responsive night support occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2006/07,1,0.8,190.579095,1/07/2006,30/06/2007
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2007/08,1,0.8,196.4728077,1/07/2007,30/06/2008
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2008/09,1,0.8,202.9794666,1/07/2008,30/06/2009
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2009/10,1,0.8,206.704293,1/07/2009,30/06/2010
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2010/11,1,0.8,214.5782932,1/07/2010,30/06/2011
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2011/12,1,0.8,219.3404131,1/07/2011,30/06/2012
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2012/13,1,0.8,221.1321018,1/07/2012,30/06/2013
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2013/14,1,0.8,224.5268803,1/07/2013,30/06/2014
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2014/15,1,0.8,225.8942217,1/07/2014,30/06/2015
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,BED,2015/16,1,0.8,226.6486169,1/07/2015,30/06/2016
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T28,Residential facility with awake night support occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2006/07,1,0.8,190.579095,1/07/2006,30/06/2007
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2007/08,1,0.8,196.4728077,1/07/2007,30/06/2008
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2008/09,1,0.8,202.9794666,1/07/2008,30/06/2009
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2009/10,1,0.8,206.704293,1/07/2009,30/06/2010
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2010/11,1,0.8,214.5782932,1/07/2010,30/06/2011
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2011/12,1,0.8,219.3404131,1/07/2011,30/06/2012
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2012/13,1,0.8,221.1321018,1/07/2012,30/06/2013
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2013/14,1,0.8,224.5268803,1/07/2013,30/06/2014
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2014/15,1,0.8,225.8942217,1/07/2014,30/06/2015
DM,Domiciliary,T29,Community residential occupied bed nights,BED,2015/16,1,0.8,226.6486169,1/07/2015,30/06/2016
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T29,Community residential occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2006/07,1,0.8,190.579095,1/07/2006,30/06/2007
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2007/08,1,0.8,196.4728077,1/07/2007,30/06/2008
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2008/09,1,0.8,202.9794666,1/07/2008,30/06/2009
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2009/10,1,0.8,206.704293,1/07/2009,30/06/2010
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2010/11,1,0.8,214.5782932,1/07/2010,30/06/2011
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2011/12,1,0.8,219.3404131,1/07/2011,30/06/2012
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2012/13,1,0.8,221.1321018,1/07/2012,30/06/2013
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2013/14,1,0.8,224.5268803,1/07/2013,30/06/2014
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2014/15,1,0.8,225.8942217,1/07/2014,30/06/2015
DM,Domiciliary,T30,Planned respite care occupied bed nights,BED,2015/16,1,0.8,226.6486169,1/07/2015,30/06/2016
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T30,Planned respite care occupied bed nights,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T31,"T32 1.0 0.0 Contact with family/whanau, consumer not present",CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T33,Seclusion,BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T33,Seclusion,BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T33,Seclusion,BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T33,Seclusion,BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T33,Seclusion,BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T33,Seclusion,BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T33,Seclusion,BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T33,Seclusion,BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T33,Seclusion,BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T33,Seclusion,BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T33,Seclusion,CON,2006/07,0,1,0,1/07/2006,30/06/2007
DM,Domiciliary,T33,Seclusion,CON,2007/08,0,1,0,1/07/2007,30/06/2008
DM,Domiciliary,T33,Seclusion,CON,2008/09,0,1,0,1/07/2008,30/06/2009
DM,Domiciliary,T33,Seclusion,CON,2009/10,0,1,0,1/07/2009,30/06/2010
DM,Domiciliary,T33,Seclusion,CON,2010/11,0,1,0,1/07/2010,30/06/2011
DM,Domiciliary,T33,Seclusion,CON,2011/12,0,1,0,1/07/2011,30/06/2012
DM,Domiciliary,T33,Seclusion,CON,2012/13,0,1,0,1/07/2012,30/06/2013
DM,Domiciliary,T33,Seclusion,CON,2013/14,0,1,0,1/07/2013,30/06/2014
DM,Domiciliary,T33,Seclusion,CON,2014/15,0,1,0,1/07/2014,30/06/2015
DM,Domiciliary,T33,Seclusion,CON,2015/16,0,1,0,1/07/2015,30/06/2016
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T34,Electroconvulsive therapy,BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2006/07,6,1,933.0837375,1/07/2006,30/06/2007
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2007/08,6,1,961.9396175,1/07/2007,30/06/2008
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2008/09,6,1,993.7965091,1/07/2008,30/06/2009
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2009/10,6,1,1012.033425,1/07/2009,30/06/2010
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2010/11,6,1,1050.584881,1/07/2010,30/06/2011
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2011/12,6,1,1073.900432,1/07/2011,30/06/2012
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2012/13,6,1,1082.67262,1/07/2012,30/06/2013
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2013/14,6,1,1099.293607,1/07/2013,30/06/2014
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2014/15,6,1,1105.988171,1/07/2014,30/06/2015
DM,Domiciliary,T34,Electroconvulsive therapy,CON,2015/16,6,1,1109.681723,1/07/2015,30/06/2016
DM,Domiciliary,T35,Did not attend,BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T35,Did not attend,BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T35,Did not attend,BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T35,Did not attend,BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T35,Did not attend,BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T35,Did not attend,BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T35,Did not attend,BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T35,Did not attend,BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T35,Did not attend,BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T35,Did not attend,BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T35,Did not attend,CON,2006/07,1,1,155.5139562,1/07/2006,30/06/2007
DM,Domiciliary,T35,Did not attend,CON,2007/08,1,1,160.3232696,1/07/2007,30/06/2008
DM,Domiciliary,T35,Did not attend,CON,2008/09,1,1,165.6327515,1/07/2008,30/06/2009
DM,Domiciliary,T35,Did not attend,CON,2009/10,1,1,168.6722376,1/07/2009,30/06/2010
DM,Domiciliary,T35,Did not attend,CON,2010/11,1,1,175.0974802,1/07/2010,30/06/2011
DM,Domiciliary,T35,Did not attend,CON,2011/12,1,1,178.9834054,1/07/2011,30/06/2012
DM,Domiciliary,T35,Did not attend,CON,2012/13,1,1,180.4454366,1/07/2012,30/06/2013
DM,Domiciliary,T35,Did not attend,CON,2013/14,1,1,183.2156011,1/07/2013,30/06/2014
DM,Domiciliary,T35,Did not attend,CON,2014/15,1,1,184.3313618,1/07/2014,30/06/2015
DM,Domiciliary,T35,Did not attend,CON,2015/16,1,1,184.9469539,1/07/2015,30/06/2016
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2006/07,0.8,0,0,1/07/2006,30/06/2007
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2007/08,0.8,0,0,1/07/2007,30/06/2008
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2008/09,0.8,0,0,1/07/2008,30/06/2009
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2009/10,0.8,0,0,1/07/2009,30/06/2010
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2010/11,0.8,0,0,1/07/2010,30/06/2011
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2011/12,0.8,0,0,1/07/2011,30/06/2012
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2012/13,0.8,0,0,1/07/2012,30/06/2013
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2013/14,0.8,0,0,1/07/2013,30/06/2014
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2014/15,0.8,0,0,1/07/2014,30/06/2015
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",BED,2015/16,0.8,0,0,1/07/2015,30/06/2016
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",CON,2006/07,1,1,155.5139562,1/07/2006,30/06/2007
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",CON,2007/08,1,1,160.3232696,1/07/2007,30/06/2008
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",CON,2008/09,1,1,165.6327515,1/07/2008,30/06/2009
DM,Domiciliary,T36,"Contact with family/whanau, consumer present",CON,2009/10,1,1,168.6722376,1/07/2009,30/06/2010
